2025-12-03T08:38:57.887Z "tr69hostif"[3725]:  rdk_dyn_log_initg_dl_socket = 3 __progname = tr69hostif
2026-01-16T02:36:56.121Z "tr69hostif"[3725]:  884	: BTRMGR_GetDiscoveredDevices - Success
2026-01-16T02:36:56.207Z "tr69hostif"[3725]:  980	: BTRMGR_GetPairedDevices - Success
2026-01-16T02:36:56.259Z "tr69hostif"[3725]:  1077	: BTRMGR_GetConnectedDevices - Success
2026-01-16T02:37:41.454Z "tr69hostif"[3725]:  260116-02:37:41.452892 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:37:41.454Z "tr69hostif"[3725]:  260116-02:37:41.452968 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:37:41.454Z "tr69hostif"[3725]:  260116-02:37:41.453122 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:37:41.454Z "tr69hostif"[3725]:  260116-02:37:41.453162 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:37:41.454Z "tr69hostif"[3725]:  260116-02:37:41.453253 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.WiFiReset.Enable, paramValue: false, timeTaken: 363 us
2026-01-16T02:37:56.260Z "tr69hostif"[3725]:  260116-02:37:56.259763 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [../../../../git/src/hostif/handlers/src/hostIf_EthernetClient_ReqHandler.cpp:checkForUpdates] Got lock..
2026-01-16T02:37:56.261Z "tr69hostif"[3725]:  260116-02:37:56.260677 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:134] Unlocking mutex...
2026-01-16T02:37:56.479Z "tr69hostif"[3725]:  260116-02:37:56.479289 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:147] Unlocking mutex...
2026-01-16T02:37:56.499Z "tr69hostif"[3725]:  260116-02:37:56.499805 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [getNumOfProcessEntries:213] Unlocking mutex...
2026-01-16T02:37:56.500Z "tr69hostif"[3725]:  260116-02:37:56.499887 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:173] Unlocking mutex...
2026-01-16T02:37:56.500Z "tr69hostif"[3725]:  260116-02:37:56.499929 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [getLock:297] Attempting to lock mutex
2026-01-16T02:37:56.500Z "tr69hostif"[3725]:  260116-02:37:56.499968 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [getLock:305] Locked mutex
2026-01-16T02:37:56.500Z "tr69hostif"[3725]:  260116-02:37:56.500285 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] get_Device_DeviceInfo_ProcessorNumberOfEntries(): Processors Count: [4]
2026-01-16T02:37:56.500Z "tr69hostif"[3725]:  260116-02:37:56.500348 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:313] Unlocking mutex...
2026-01-16T02:37:56.501Z "tr69hostif"[3725]:  260116-02:37:56.500387 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:37:56.657Z "tr69hostif"[3725]:  260116-02:37:56.656848 [mod=TR69HOSTIF, lvl=ERROR] [tid=3821] No instance is found with dev_id 0
2026-01-16T02:37:56.657Z "tr69hostif"[3725]:  260116-02:37:56.656919 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:249] Unlocking mutex...
2026-01-16T02:37:56.664Z "tr69hostif"[3725]:  884	: BTRMGR_GetDiscoveredDevices - Success
2026-01-16T02:37:56.761Z "tr69hostif"[3725]:  980	: BTRMGR_GetPairedDevices - Success
2026-01-16T02:37:56.840Z "tr69hostif"[3725]:  1077	: BTRMGR_GetConnectedDevices - Success
2026-01-16T02:38:41.471Z "tr69hostif"[3725]:  260116-02:38:41.470436 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:41.471Z "tr69hostif"[3725]:  260116-02:38:41.470561 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:38:41.472Z "tr69hostif"[3725]:  260116-02:38:41.470690 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:41.472Z "tr69hostif"[3725]:  260116-02:38:41.470729 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:41.472Z "tr69hostif"[3725]:  260116-02:38:41.470775 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.WiFiReset.Enable, paramValue: false, timeTaken: 343 us
2026-01-16T02:38:48.422Z "tr69hostif"[3725]:  260116-02:38:48.420763 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:48.422Z "tr69hostif"[3725]:  260116-02:38:48.420847 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:305] Locked mutex
2026-01-16T02:38:48.422Z "tr69hostif"[3725]:  260116-02:38:48.420927 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:48.422Z "tr69hostif"[3725]:  260116-02:38:48.420972 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:48.423Z "tr69hostif"[3725]:  260116-02:38:48.421025 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_COMCAST-COM_STB_MAC, paramValue: D4:52:EE:59:E3:E7, timeTaken: 266 us
2026-01-16T02:38:48.423Z "tr69hostif"[3725]:  260116-02:38:48.422744 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:48.423Z "tr69hostif"[3725]:  260116-02:38:48.422805 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:305] Locked mutex
2026-01-16T02:38:48.429Z "tr69hostif"[3725]:  /usr/bin/WPEFrameworkSecurityUtility: No such file or directory
2026-01-16T02:38:48.437Z "tr69hostif"[3725]:  260116-02:38:48.437675 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] getJsonRPCData: curl response : 0 http response code: 200
2026-01-16T02:38:48.438Z "tr69hostif"[3725]:  260116-02:38:48.438119 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] getEstbIp: curl response string = {"jsonrpc":"2.0","id":42,"result":{"interface":"wlan0","success":true}}
2026-01-16T02:38:48.445Z "tr69hostif"[3725]:  /usr/bin/WPEFrameworkSecurityUtility: No such file or directory
2026-01-16T02:38:48.453Z "tr69hostif"[3725]:  260116-02:38:48.453223 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] getJsonRPCData: curl response : 0 http response code: 200
2026-01-16T02:38:48.453Z "tr69hostif"[3725]:  260116-02:38:48.453693 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] getEstbIp: curl response string = {"jsonrpc":"2.0","id":42,"result":{"interface":"wlan0","ipversion":"IPv4","autoconfig":true,"ipaddress":"192.168.1.79","prefix":24,"ula":"","dhcpserver":"192.168.1.1","gateway":"192.168.1.1","primarydns":"79.79.79.79","secondarydns":"79.79.79.80","success":true}}
2026-01-16T02:38:48.454Z "tr69hostif"[3725]:  260116-02:38:48.453889 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:48.454Z "tr69hostif"[3725]:  260116-02:38:48.453999 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:48.454Z "tr69hostif"[3725]:  260116-02:38:48.454058 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_COMCAST-COM_STB_IP, paramValue: 192.168.1.79, timeTaken: 31308 us
2026-01-16T02:38:48.458Z "tr69hostif"[3725]:  260116-02:38:48.458591 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [hostIf_GetMsgHandler:138] GET called 180 times
2026-01-16T02:38:48.459Z "tr69hostif"[3725]:  260116-02:38:48.458764 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:48.459Z "tr69hostif"[3725]:  260116-02:38:48.458813 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:305] Locked mutex
2026-01-16T02:38:48.459Z "tr69hostif"[3725]:  260116-02:38:48.459295 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [get_Device_DeviceInfo_X_RDKCENTRAL_COM_Syndication_PartnerId] Calling get_PartnerId_From_Script
2026-01-16T02:38:48.459Z "tr69hostif"[3725]:  260116-02:38:48.459504 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:48.459Z "tr69hostif"[3725]:  260116-02:38:48.459554 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:48.459Z "tr69hostif"[3725]:  260116-02:38:48.459608 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_Syndication.PartnerId, paramValue: sky-uk, timeTaken: 837 us
2026-01-16T02:38:48.461Z "tr69hostif"[3725]:  260116-02:38:48.461284 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:48.462Z "tr69hostif"[3725]:  260116-02:38:48.462177 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:305] Locked mutex
2026-01-16T02:38:48.462Z "tr69hostif"[3725]:  260116-02:38:48.462423 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:48.462Z "tr69hostif"[3725]:  260116-02:38:48.462526 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:48.463Z "tr69hostif"[3725]:  260116-02:38:48.462582 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_COMCAST-COM_FirmwareFilename, paramValue: SKXI11ADS_E040.000.00.8.4p1s1_PRODLOG-signed.bin, timeTaken: 1290 us
2026-01-16T02:38:48.465Z "tr69hostif"[3725]:  260116-02:38:48.465080 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:48.465Z "tr69hostif"[3725]:  260116-02:38:48.465152 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:305] Locked mutex
2026-01-16T02:38:48.465Z "tr69hostif"[3725]:  260116-02:38:48.465307 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:48.465Z "tr69hostif"[3725]:  260116-02:38:48.465353 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:48.466Z "tr69hostif"[3725]:  260116-02:38:48.465406 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.AccountInfo.AccountID, paramValue: 656480991463752764, timeTaken: 319 us
2026-01-16T02:38:48.470Z "tr69hostif"[3725]:  260116-02:38:48.470519 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:48.470Z "tr69hostif"[3725]:  260116-02:38:48.470598 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:305] Locked mutex
2026-01-16T02:38:48.471Z "tr69hostif"[3725]:  260116-02:38:48.470829 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:48.471Z "tr69hostif"[3725]:  260116-02:38:48.470880 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:48.471Z "tr69hostif"[3725]:  260116-02:38:48.470933 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM.IUI.Version, paramValue: 3.100.0, timeTaken: 410 us
2026-01-16T02:38:48.475Z "tr69hostif"[3725]:  260116-02:38:48.475143 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:48.475Z "tr69hostif"[3725]:  260116-02:38:48.475225 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:305] Locked mutex
2026-01-16T02:38:48.482Z "tr69hostif"[3725]:  /usr/bin/WPEFrameworkSecurityUtility: No such file or directory
2026-01-16T02:38:48.489Z "tr69hostif"[3725]:  260116-02:38:48.489529 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] getJsonRPCData: curl response : 0 http response code: 200
2026-01-16T02:38:48.490Z "tr69hostif"[3725]:  260116-02:38:48.489919 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [get_X_RDKCENTRAL_COM_experience] curl response string = {"jsonrpc":"2.0","id":3,"result":{"experience":"EntOS","success":true}}
2026-01-16T02:38:48.490Z "tr69hostif"[3725]:  260116-02:38:48.490034 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [get_X_RDKCENTRAL_COM_experience]The parameter [Device.DeviceInfo.X_RDKCENTRAL-COM_Experience] value is [EntOS].
2026-01-16T02:38:48.490Z "tr69hostif"[3725]:  260116-02:38:48.490113 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:48.490Z "tr69hostif"[3725]:  260116-02:38:48.490168 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:48.491Z "tr69hostif"[3725]:  260116-02:38:48.490224 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_Experience, paramValue: EntOS, timeTaken: 15076 us
2026-01-16T02:38:48.492Z "tr69hostif"[3725]:  260116-02:38:48.492251 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:48.492Z "tr69hostif"[3725]:  260116-02:38:48.492333 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:305] Locked mutex
2026-01-16T02:38:48.492Z "tr69hostif"[3725]:  260116-02:38:48.492455 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:48.493Z "tr69hostif"[3725]:  260116-02:38:48.492504 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:48.493Z "tr69hostif"[3725]:  260116-02:38:48.492559 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.UpTime, paramValue: 248, timeTaken: 303 us
2026-01-16T02:38:48.494Z "tr69hostif"[3725]:  260116-02:38:48.493983 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:48.494Z "tr69hostif"[3725]:  260116-02:38:48.494059 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [getLock:305] Locked mutex
2026-01-16T02:38:48.500Z "tr69hostif"[3725]:  260116-02:38:48.499453 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:48.500Z "tr69hostif"[3725]:  260116-02:38:48.499507 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:48.500Z "tr69hostif"[3725]:  260116-02:38:48.499551 [mod=TR69HOSTIF, lvl=INFO] [tid=3824] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.SerialNumber, paramValue: IP04SK8214000F0ER, timeTaken: 5565 us
2026-01-16T02:38:56.841Z "tr69hostif"[3725]:  260116-02:38:56.840431 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [../../../../git/src/hostif/handlers/src/hostIf_EthernetClient_ReqHandler.cpp:checkForUpdates] Got lock..
2026-01-16T02:38:56.841Z "tr69hostif"[3725]:  260116-02:38:56.841318 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:134] Unlocking mutex...
2026-01-16T02:38:57.032Z "tr69hostif"[3725]:  260116-02:38:57.032240 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:147] Unlocking mutex...
2026-01-16T02:38:57.047Z "tr69hostif"[3725]:  260116-02:38:57.046930 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [getNumOfProcessEntries:213] Unlocking mutex...
2026-01-16T02:38:57.047Z "tr69hostif"[3725]:  260116-02:38:57.047006 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:173] Unlocking mutex...
2026-01-16T02:38:57.047Z "tr69hostif"[3725]:  260116-02:38:57.047037 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [getLock:297] Attempting to lock mutex
2026-01-16T02:38:57.047Z "tr69hostif"[3725]:  260116-02:38:57.047063 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [getLock:305] Locked mutex
2026-01-16T02:38:57.047Z "tr69hostif"[3725]:  260116-02:38:57.047318 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] get_Device_DeviceInfo_ProcessorNumberOfEntries(): Processors Count: [4]
2026-01-16T02:38:57.047Z "tr69hostif"[3725]:  260116-02:38:57.047371 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:313] Unlocking mutex...
2026-01-16T02:38:57.047Z "tr69hostif"[3725]:  260116-02:38:57.047397 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:38:57.200Z "tr69hostif"[3725]:  260116-02:38:57.200629 [mod=TR69HOSTIF, lvl=ERROR] [tid=3821] No instance is found with dev_id 0
2026-01-16T02:38:57.200Z "tr69hostif"[3725]:  260116-02:38:57.200710 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:249] Unlocking mutex...
2026-01-16T02:38:57.208Z "tr69hostif"[3725]:  884	: BTRMGR_GetDiscoveredDevices - Success
2026-01-16T02:38:57.282Z "tr69hostif"[3725]:  980	: BTRMGR_GetPairedDevices - Success
2026-01-16T02:38:57.322Z "tr69hostif"[3725]:  1077	: BTRMGR_GetConnectedDevices - Success
2026-01-16T02:39:41.497Z "tr69hostif"[3725]:  260116-02:39:41.496512 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:39:41.498Z "tr69hostif"[3725]:  260116-02:39:41.496578 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:39:41.498Z "tr69hostif"[3725]:  260116-02:39:41.496682 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:39:41.498Z "tr69hostif"[3725]:  260116-02:39:41.496712 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:39:41.498Z "tr69hostif"[3725]:  260116-02:39:41.496750 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.WiFiReset.Enable, paramValue: false, timeTaken: 243 us
2026-01-16T02:39:55.974Z "tr69hostif"[3725]:  260116-02:39:55.973958 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:39:55.975Z "tr69hostif"[3725]:  260116-02:39:55.974024 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:39:55.975Z "tr69hostif"[3725]:  260116-02:39:55.974166 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:39:55.975Z "tr69hostif"[3725]:  260116-02:39:55.974199 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:39:55.975Z "tr69hostif"[3725]:  260116-02:39:55.974236 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.StandbyReboot.Enable, paramValue: true, timeTaken: 276 us
2026-01-16T02:39:55.978Z "tr69hostif"[3725]:  260116-02:39:55.978363 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:39:55.978Z "tr69hostif"[3725]:  260116-02:39:55.978421 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:39:55.978Z "tr69hostif"[3725]:  260116-02:39:55.978624 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:39:55.978Z "tr69hostif"[3725]:  260116-02:39:55.978660 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:39:55.979Z "tr69hostif"[3725]:  260116-02:39:55.978696 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.StandbyReboot.StandbyAutoReboot, paramValue: 86400, timeTaken: 332 us
2026-01-16T02:39:55.982Z "tr69hostif"[3725]:  260116-02:39:55.982655 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:138] GET called 190 times
2026-01-16T02:39:55.982Z "tr69hostif"[3725]:  260116-02:39:55.982753 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:39:55.982Z "tr69hostif"[3725]:  260116-02:39:55.982786 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:39:55.983Z "tr69hostif"[3725]:  260116-02:39:55.982885 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:39:55.983Z "tr69hostif"[3725]:  260116-02:39:55.982914 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:39:55.983Z "tr69hostif"[3725]:  260116-02:39:55.982950 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.StandbyReboot.ForceAutoReboot, paramValue: 0, timeTaken: 191 us
2026-01-16T02:39:55.987Z "tr69hostif"[3725]:  260116-02:39:55.987038 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:39:55.987Z "tr69hostif"[3725]:  260116-02:39:55.987097 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:39:55.987Z "tr69hostif"[3725]:  260116-02:39:55.987240 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:39:55.987Z "tr69hostif"[3725]:  260116-02:39:55.987273 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:39:55.987Z "tr69hostif"[3725]:  260116-02:39:55.987310 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.StandbyReboot.Enable, paramValue: true, timeTaken: 270 us
2026-01-16T02:39:57.323Z "tr69hostif"[3725]:  260116-02:39:57.322656 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [../../../../git/src/hostif/handlers/src/hostIf_EthernetClient_ReqHandler.cpp:checkForUpdates] Got lock..
2026-01-16T02:39:57.323Z "tr69hostif"[3725]:  260116-02:39:57.323694 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:134] Unlocking mutex...
2026-01-16T02:39:57.593Z "tr69hostif"[3725]:  260116-02:39:57.581758 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:147] Unlocking mutex...
2026-01-16T02:39:57.617Z "tr69hostif"[3725]:  260116-02:39:57.617453 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [getNumOfProcessEntries:213] Unlocking mutex...
2026-01-16T02:39:57.644Z "tr69hostif"[3725]:  260116-02:39:57.644609 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:173] Unlocking mutex...
2026-01-16T02:39:57.644Z "tr69hostif"[3725]:  260116-02:39:57.644725 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [getLock:297] Attempting to lock mutex
2026-01-16T02:39:57.645Z "tr69hostif"[3725]:  260116-02:39:57.644764 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [getLock:305] Locked mutex
2026-01-16T02:39:57.645Z "tr69hostif"[3725]:  260116-02:39:57.645088 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] get_Device_DeviceInfo_ProcessorNumberOfEntries(): Processors Count: [4]
2026-01-16T02:39:57.645Z "tr69hostif"[3725]:  260116-02:39:57.645146 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:313] Unlocking mutex...
2026-01-16T02:39:57.645Z "tr69hostif"[3725]:  260116-02:39:57.645181 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:39:57.855Z "tr69hostif"[3725]:  260116-02:39:57.854878 [mod=TR69HOSTIF, lvl=ERROR] [tid=3821] No instance is found with dev_id 0
2026-01-16T02:39:57.855Z "tr69hostif"[3725]:  260116-02:39:57.854939 [mod=TR69HOSTIF, lvl=INFO] [tid=3821] [releaseLock:249] Unlocking mutex...
2026-01-16T02:39:57.861Z "tr69hostif"[3725]:  884	: BTRMGR_GetDiscoveredDevices - Success
2026-01-16T02:39:57.909Z "tr69hostif"[3725]:  980	: BTRMGR_GetPairedDevices - Success
2026-01-16T02:39:57.978Z "tr69hostif"[3725]:  1077	: BTRMGR_GetConnectedDevices - Success
2026-01-16T02:40:41.514Z "tr69hostif"[3725]:  260116-02:40:41.513118 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:40:41.514Z "tr69hostif"[3725]:  260116-02:40:41.513202 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
